age,income,spending_score,purchase_amount,category,region,channel,purchase_date,converted,num_purchases,tenure_days,satisfaction_score
55.0,10309.990240491335,8.0,384.61529189778287,Sports,East,Online,2023-03-20,0,6,1930,1.0
64.0,46372.01853467642,24.0,256.2837624591189,Electronics,North,Online,2023-07-01,1,4,427,8.0
49.0,13319.12349592499,8.0,115.79722741827574,Clothing,West,Online,2023-03-19,0,5,825,8.0
65.0,36431.168518681865,83.0,31.491379772315774,Clothing,West,Catalog,2023-10-24,1,3,73,8.0
45.0,58336.449761687334,48.0,79.2631046323697,Home,East,Online,2023-09-29,1,10,918,7.0
34.0,42892.14661021962,30.0,160.19366563608125,Clothing,East,Online,2023-02-20,1,2,1497,5.0
48.0,20363.410400764114,58.0,133.6498370820807,Clothing,West,Store,2023-09-14,1,2,1458,1.0
25.0,75135.61269988297,86.0,542.7415138529838,Electronics,East,Catalog,2023-10-23,1,3,497,8.0
57.0,26202.833100734693,55.0,71.2716257075835,Electronics,East,Store,2023-01-18,1,10,319,10.0
42.0,12489.8474939891,73.0,128.14835698206065,Food,West,Online,2023-10-17,1,5,511,7.0
26.0,28941.099632420908,62.0,253.75378763167592,Electronics,West,Online,2023-08-06,1,6,1419,3.0
,58071.94212681539,,112.37747754588167,Electronics,South,Online,2023-04-10,1,5,1491,7.0
32.0,21172.71383647299,4.0,392.9465142824667,Clothing,East,Store,2023-05-29,0,8,196,5.0
67.0,73316.86417231738,37.0,50.020470343986645,Electronics,East,Store,2023-06-04,1,7,289,10.0
20.0,196089.06354039264,8.0,162.3364014528937,Electronics,South,Online,2023-04-12,1,0,776,10.0
66.0,21864.715345890585,1.0,111.4503728215547,Clothing,East,Store,2023-04-25,0,9,185,10.0
53.0,15727.039755180334,92.0,138.2361091145959,Electronics,East,Store,2023-09-27,1,5,1860,4.0
,62753.374317129696,70.0,184.58330523140884,Sports,North,Catalog,2023-04-02,1,6,734,
31.0,34801.15809944892,47.0,170.4521620683425,Electronics,North,Store,2023-01-21,1,5,202,10.0
58.0,16583.94672712335,75.0,98.65250949015723,Home,North,Store,2023-04-30,1,5,869,2.0
58.0,26450.53664654935,5.0,32.852643733076526,Clothing,South,Store,2023-01-19,0,2,346,2.0
42.0,3112.181510771528,,131.80073878296596,Home,East,Online,2023-01-24,0,5,345,10.0
72.0,67668.62371088429,24.0,52.49696603416393,Electronics,South,Online,2023-01-26,1,4,429,2.0
67.0,31678.791192607092,,159.26288248071143,Books,South,Store,2023-06-02,1,2,1616,9.0
27.0,5297.601654965737,18.0,49.00917252059645,Home,East,Online,2023-10-28,0,6,141,6.0
38.0,11323.719176310218,84.0,216.8509196153521,Electronics,West,Online,2023-12-30,1,6,586,5.0
53.0,25918.823245434163,28.0,786.7510896675561,Electronics,West,Catalog,2023-07-21,0,5,1852,10.0
29.0,12691.190784043622,77.0,71.81032204754469,Home,East,Store,2023-05-19,1,3,676,4.0
44.0,68506.19505696917,5.0,41.88363767991557,Books,West,Store,2023-10-07,1,4,1360,9.0
57.0,50759.71508312273,30.0,466.1512394674424,Clothing,North,Store,2023-01-24,1,4,1442,9.0
19.0,48418.08862540975,1.0,868.7026376591339,Food,East,Online,2023-01-12,1,4,1247,10.0
71.0,4521.153556264263,86.0,42.709412208009276,Electronics,South,Store,2023-05-15,1,5,838,7.0
30.0,23852.236574646995,82.0,135.43169716150877,Clothing,North,Catalog,2023-03-22,1,5,1549,5.0
70.0,20783.337013494252,46.0,241.472728615668,Clothing,South,Online,2023-12-21,0,6,1682,6.0
49.0,16928.54343236558,69.0,114.40483160675996,Clothing,West,Store,2023-03-11,1,3,1633,3.0
48.0,26052.259359443167,31.0,25.748817215982825,Electronics,East,Store,2023-07-23,0,7,807,
33.0,14750.163321211146,70.0,37.60316829250331,Electronics,North,Online,2023-03-20,1,4,1664,10.0
49.0,43138.73456779049,91.0,41.77118696204644,Home,East,Online,2023-10-06,1,5,862,10.0
49.0,67053.1644833573,56.0,52.45186530913886,Home,North,Online,2023-07-18,1,4,1028,4.0
51.0,62586.63217404646,,161.8793403807777,Clothing,North,Online,2023-10-21,1,4,1312,3.0
28.0,,93.0,444.846750179483,Books,North,Store,2023-10-12,1,3,1480,4.0
27.0,179762.48973055804,28.0,38.18866960317664,Clothing,East,Catalog,2023-06-05,1,1,970,10.0
,90398.24130500815,16.0,67.63255203188058,Clothing,North,Online,2023-03-17,1,2,439,1.0
34.0,33481.67111081644,54.0,48.912811904069024,Home,North,Online,2023-08-07,1,4,1134,1.0
57.0,24690.70736627695,53.0,198.02909187426602,Home,East,Store,2023-11-20,1,3,535,6.0
35.0,105918.13148755519,12.0,65.2401996546332,Sports,South,Catalog,2023-10-04,1,3,1351,10.0
,81313.27336323267,20.0,54.015952333596864,Electronics,West,Store,2023-09-22,1,3,1637,4.0
26.0,,82.0,30.052276202333278,Electronics,East,Store,2023-02-18,1,4,59,2.0
42.0,86565.53666742504,34.0,578.0820473878848,Home,East,Store,2023-04-08,1,4,869,3.0
57.0,32096.464800279817,,1325.5227319260855,Clothing,North,Store,2023-10-20,1,7,250,8.0
31.0,18238.14895093244,64.0,161.44642712265784,Electronics,East,Online,2023-01-21,1,3,400,6.0
42.0,7454.963361811377,23.0,655.6291591763022,Food,East,Online,2023-01-23,0,5,1303,2.0
67.0,29286.063817969865,27.0,84.19106735913648,Clothing,West,Online,2023-05-18,0,2,1808,7.0
39.0,35961.993794127244,17.0,148.28007295393684,Clothing,East,Online,2023-08-18,1,3,53,
69.0,129296.32256999554,48.0,284.653655734803,Clothing,North,Online,2023-11-22,1,6,358,1.0
47.0,78103.25764792683,21.0,69.98161466420042,Electronics,West,Store,2023-12-23,1,6,1393,
37.0,22781.193382014342,50.0,126.53875717402448,Electronics,East,Online,2023-01-29,0,5,1937,10.0
38.0,49586.500849373166,40.0,111.84516961089552,Food,North,Online,2023-11-11,1,2,1481,9.0
61.0,70333.22180924275,95.0,229.92164386859739,Clothing,West,Store,2023-01-21,1,7,1962,5.0
49.0,38900.637218620475,3.0,157.91593977319945,Sports,East,Online,2023-12-08,1,8,834,1.0
68.0,22703.55213112831,17.0,71.70743695182897,Electronics,North,Online,2023-04-09,0,4,1328,2.0
63.0,23724.46409453348,61.0,109.84929040932123,Sports,West,Catalog,2023-03-04,1,11,290,4.0
66.0,49433.24518921331,50.0,452.48001101469913,Clothing,North,Online,2023-10-29,1,7,1985,5.0
73.0,50533.13063937227,90.0,256.94331597669185,Clothing,West,Online,2023-05-13,1,1,757,2.0
38.0,28728.251988275813,87.0,235.5318063022005,Clothing,East,Online,2023-01-15,1,6,530,3.0
52.0,4467.919915250216,6.0,1416.5806587758107,Clothing,South,Store,2023-04-15,0,9,593,6.0
49.0,12933.57365272606,28.0,47.896864059712684,Food,West,Store,2023-04-21,0,2,959,6.0
47.0,59620.28439151399,72.0,301.7984276155415,Clothing,East,Online,2023-12-05,1,6,1420,10.0
72.0,,55.0,156.7737570124721,Home,West,Store,2023-12-02,1,7,1189,1.0
56.0,93652.35113350964,58.0,209.31001480417237,Clothing,South,Online,2023-04-21,1,7,1291,10.0
66.0,83193.60899631995,45.0,178.08884331673025,Home,North,Online,2023-12-29,1,4,1057,8.0
29.0,37529.29494618149,72.0,73.58890496651232,Food,South,Store,2023-12-09,1,5,1801,6.0
58.0,58591.49493378439,19.0,52.71756144432835,Electronics,South,Online,2023-01-04,1,6,387,
64.0,55437.95479089037,29.0,148.38825979382182,Sports,North,Online,2023-06-01,1,6,741,2.0
35.0,33073.9584292126,23.0,67.88566481630447,Sports,South,Online,2023-02-11,1,7,102,9.0
38.0,12099.128520950979,32.0,102.55455888427137,Toys,East,Catalog,2023-01-26,0,6,1094,8.0
30.0,78733.05666268627,10.0,329.6924516641867,Electronics,West,Catalog,2023-12-28,1,9,525,3.0
38.0,111947.35656481658,91.0,43.5154221108874,Sports,South,Store,2023-07-13,1,2,454,7.0
25.0,13809.714608289454,49.0,122.52166487931366,Sports,West,Catalog,2023-12-26,0,9,1812,7.0
63.0,11742.805050193852,65.0,426.03267405655004,Home,West,Store,2023-01-08,1,5,1596,1.0
57.0,32550.970934024455,29.0,89.37356675672443,Food,North,Catalog,2023-03-14,1,5,124,6.0
63.0,,59.0,645.132177278858,Toys,South,Online,2023-03-19,1,3,89,3.0
24.0,40780.503556013806,45.0,31.47538574359101,Toys,North,Store,2023-05-28,1,5,1488,10.0
,95453.57015776643,67.0,915.4214318975824,Home,North,Store,2023-11-18,1,5,1861,3.0
61.0,,,151.10627580257025,Clothing,West,Catalog,2023-03-09,1,6,1508,5.0
49.0,128671.4533508206,95.0,39.30533858912137,Sports,East,Online,2023-12-21,1,6,54,6.0
28.0,26230.161935012646,11.0,341.4419370035091,Electronics,West,Online,2023-07-02,0,1,1002,9.0
,54689.29048823948,86.0,228.33985607239828,Clothing,North,Catalog,2023-11-30,1,5,738,5.0
,59574.36663274504,,591.196106202131,Toys,South,Store,2023-03-26,1,1,858,3.0
60.0,65399.69823940284,99.0,31.943191818543006,Sports,East,Catalog,2023-03-20,1,6,943,1.0
42.0,38159.364933657846,6.0,49.59467461842024,Books,East,Store,2023-02-08,1,4,868,3.0
39.0,46002.38313580537,67.0,320.55433075830194,Food,South,Store,2023-11-02,1,5,1987,4.0
45.0,45762.38024224916,62.0,1899.8608668243678,Clothing,South,Online,2023-01-20,1,3,1629,10.0
46.0,21933.573082013394,5.0,263.81515380027474,Toys,East,Online,2023-03-11,0,2,1491,7.0
30.0,8897.768970738192,9.0,307.9959961691907,Clothing,North,Store,2023-06-05,0,5,391,5.0
35.0,13693.154806478755,28.0,69.32013919043499,Home,East,Catalog,2023-04-27,0,4,1388,3.0
19.0,33409.96929792035,83.0,123.73598752803733,Food,East,Store,2023-01-28,1,8,1230,9.0
46.0,19352.070096806463,92.0,79.85124791444713,Electronics,East,Online,2023-04-08,1,1,842,10.0
38.0,19387.87485325066,91.0,245.26585101929126,Electronics,North,Store,2023-11-25,1,9,1755,6.0
32.0,153184.87994606714,77.0,375.9761266400905,Clothing,South,Store,2023-05-31,1,7,1022,
69.0,72194.26122675554,38.0,178.70149417681966,Food,South,Catalog,2023-12-30,1,6,1105,7.0
44.0,29683.280711429295,43.0,328.79661322056813,Electronics,South,Online,2023-01-22,0,3,1084,10.0
,62170.006792754895,21.0,144.20773901752327,Clothing,North,Online,2023-09-18,1,2,213,1.0
48.0,25946.32124969771,91.0,558.165414906171,Food,North,Online,2023-03-01,1,6,146,8.0
32.0,39679.05506976277,62.0,62.70550338717219,Home,South,Online,2023-06-12,1,3,1126,7.0
68.0,51704.64587966845,46.0,611.513061780549,Electronics,West,Catalog,2023-04-24,1,3,1200,5.0
40.0,26001.648680520677,70.0,72.51961772174722,Home,West,Online,2023-12-20,1,4,153,6.0
41.0,20989.961150812946,38.0,150.86522950984676,Electronics,South,Catalog,2023-07-15,0,6,1891,9.0
61.0,966784.1639044974,49.0,224.78555768736481,Electronics,West,Catalog,2023-02-14,1,2,1747,1.0
30.0,59354.9246946291,75.0,246.15672350940736,Electronics,West,Online,2023-04-23,1,4,1665,3.0
39.0,5980.810048377926,,169.26830651736446,Home,South,Catalog,2023-06-28,1,5,1021,9.0
60.0,21279.325701090584,39.0,310.6436374987728,Electronics,South,Online,2023-09-27,0,2,1977,3.0
54.0,19437.937957522627,71.0,26.21188472718752,Electronics,North,Store,2023-11-21,1,7,1496,6.0
50.0,22094.622430282976,30.0,169.66995695731217,Electronics,West,Online,2023-02-25,0,5,859,10.0
73.0,72397.12234784142,21.0,222.1784171272743,Books,West,Catalog,2023-12-13,1,6,207,2.0
20.0,36877.79083366053,1.0,55.225275730232475,Books,South,Store,2023-09-24,1,6,707,9.0
71.0,11947.726202525007,89.0,252.90550880111192,Electronics,East,Catalog,2023-04-25,1,7,1063,5.0
36.0,26726.961541060104,32.0,14.92174468283278,Clothing,South,Store,2023-12-23,0,4,1216,8.0
40.0,56015.85855409322,8.0,130.61768994455795,Books,North,Store,2023-06-16,1,3,1611,2.0
,30463.483639024937,69.0,609.4128625600542,Electronics,East,Online,2023-12-20,1,2,821,8.0
47.0,21682.466966966163,30.0,129.4935794474571,Electronics,East,Online,2023-04-25,0,2,639,5.0
56.0,47333.58775425906,8.0,72.30804794798713,Electronics,East,Online,2023-03-21,1,3,656,3.0
,,19.0,139.12237990011252,Toys,North,Catalog,2023-11-10,1,5,1382,6.0
64.0,52530.008006560594,59.0,163.8669597050432,Home,West,Online,2023-10-13,1,3,1016,6.0
42.0,102821.8553847071,55.0,363.70879823947973,Electronics,South,Catalog,2023-11-19,1,10,1407,8.0
54.0,22877.487461269924,30.0,168.99801892621306,Electronics,North,Catalog,2023-01-29,0,3,748,
64.0,36073.37404471512,79.0,317.99314221510514,Toys,North,Online,2023-02-11,1,4,120,9.0
25.0,35495.400808181286,36.0,162.72349719329404,Clothing,East,Online,2023-04-29,1,7,376,1.0
59.0,39932.39855520821,55.0,70.15319786156952,Food,East,Catalog,2023-03-03,1,8,668,8.0
33.0,51658.79212350126,44.0,36.53037358146784,Clothing,North,Online,2023-06-04,1,3,445,1.0
25.0,17410.4295168567,,215.22483249957773,Home,West,Online,2023-10-12,0,6,266,9.0
18.0,60953.475071970235,77.0,12.538022195714452,Electronics,East,Online,2023-07-08,1,4,1592,10.0
61.0,9874.305407711156,,25.40124414412138,Sports,North,Catalog,2023-10-12,1,6,55,3.0
22.0,12473.911595934973,,36.67023713321895,Electronics,East,Store,2023-04-14,1,8,1225,3.0
20.0,200486.23719194767,48.0,303.2696066602667,Electronics,South,Online,2023-02-26,1,2,1710,3.0
18.0,24146.70977062181,30.0,33.4551988157815,Food,South,Online,2023-11-07,0,4,1965,1.0
21.0,65095.811118532125,39.0,237.49288779412507,Sports,South,Online,2023-06-21,1,1,512,7.0
57.0,141298.83361131613,13.0,52.879864960101216,Clothing,East,Online,2023-06-05,1,10,1719,4.0
52.0,5701.2181241227645,16.0,128.1904215107142,Electronics,East,Catalog,2023-06-14,0,3,1923,3.0
49.0,,44.0,139.40682764912796,Food,West,Store,2023-11-29,1,8,1365,5.0
59.0,61032.07868478478,71.0,126.28579657980879,Home,South,Store,2023-03-10,1,8,251,1.0
51.0,,27.0,77.73847543070553,Home,West,Online,2023-02-27,1,7,1543,5.0
60.0,14112.00977145879,45.0,30.988825025862035,Clothing,North,Store,2023-07-26,0,6,1474,2.0
42.0,115960.36440813084,35.0,152.44939993976803,Electronics,North,Online,2023-03-26,1,6,1647,8.0
27.0,20099.866549923703,79.0,259.2140430081772,Food,South,Store,2023-11-21,1,3,1273,9.0
38.0,84442.17431231734,28.0,292.71736831888563,Clothing,West,Store,2023-04-11,1,3,1285,9.0
63.0,35283.9396297554,99.0,161.06190600903594,Books,East,Online,2023-10-19,1,7,685,3.0
56.0,67279.78137408139,7.0,192.0207049980929,Food,West,Online,2023-09-08,1,2,1311,8.0
44.0,37763.388220289846,62.0,68.64111768222752,Food,North,Store,2023-08-08,1,4,1009,2.0
44.0,8337.1668603887,51.0,232.6347658482445,Clothing,West,Online,2023-06-09,1,8,955,1.0
19.0,,46.0,224.2291796242205,Clothing,North,Store,2023-07-06,0,2,358,1.0
58.0,42956.03488925048,20.0,110.18902063199664,Food,North,Store,2023-03-28,1,3,1492,7.0
65.0,29407.704296386157,96.0,155.7238814771571,Clothing,West,Online,2023-11-26,1,5,1244,1.0
30.0,,38.0,144.48915953127982,Books,East,Store,2023-12-15,1,1,1936,6.0
26.0,29681.44040665191,61.0,234.28593406130383,Clothing,North,Store,2023-06-04,1,4,1373,
69.0,182492.05305897637,32.0,31.69542358056884,Clothing,West,Store,2023-12-21,1,4,1118,10.0
53.0,43670.57014976712,26.0,31.071511238617607,Electronics,North,Online,2023-10-07,1,3,696,4.0
39.0,25398.40911897489,58.0,32.726722384158904,Home,South,Store,2023-12-09,1,4,275,2.0
59.0,47566.8064310894,,95.12899068799456,Electronics,East,Online,2023-11-19,1,4,1190,4.0
43.0,25772.41885604075,20.0,233.9968082488769,Clothing,South,Online,2023-06-13,0,6,1009,9.0
71.0,39118.242109629464,82.0,15.705499337781635,Food,North,Online,2023-03-09,1,5,1912,2.0
29.0,13711.852039731437,50.0,163.04179759322318,Clothing,East,Store,2023-12-28,0,7,196,5.0
34.0,36066.9365107545,79.0,489.6791144671714,Home,West,Online,2023-10-15,1,1,192,
31.0,24778.164563538732,52.0,195.02945286628017,Home,West,Store,2023-07-31,1,3,702,1.0
31.0,14791.54036997188,86.0,19.709648042120996,Toys,East,Store,2023-04-30,1,11,1450,9.0
74.0,176413.98411800628,22.0,249.9013724938119,Food,South,Catalog,2023-07-04,1,7,875,5.0
51.0,15260.326555429734,53.0,189.10100171797944,Food,South,Store,2023-08-04,1,4,1490,6.0
70.0,36518.394763790515,85.0,105.35791297948118,Electronics,East,Store,2023-05-10,1,4,1054,6.0
74.0,,66.0,177.99887318837725,Clothing,West,Store,2023-03-19,1,5,207,8.0
37.0,46056.840545709274,43.0,36.74987122515169,Electronics,East,Store,2023-06-19,1,4,1892,4.0
28.0,13101.629521727145,82.0,156.1767998803557,Home,South,Store,2023-02-07,1,7,1996,1.0
33.0,71131.49313543864,23.0,239.5093295679271,Clothing,North,Online,2023-02-24,1,3,1534,7.0
68.0,185150.62261334187,77.0,74.22298196701827,Food,West,Online,2023-10-17,1,1,1043,6.0
48.0,18552.662900480856,64.0,92.68203025744386,Clothing,East,Store,2023-02-15,1,5,900,7.0
72.0,96141.37949363657,,84.13100651693638,Food,North,Store,2023-06-20,1,4,273,
23.0,26755.53172714502,7.0,92.26982678143632,Clothing,South,Store,2023-05-10,0,4,721,5.0
73.0,121131.60726646625,41.0,64.70609292658385,Food,West,Store,2023-06-13,1,5,1855,6.0
36.0,2091483.711474917,54.0,343.3685905241076,Books,East,Catalog,2023-03-11,1,6,1291,2.0
54.0,30122.750344191725,65.0,248.6610089600955,Home,South,Online,2023-10-19,1,6,1170,5.0
21.0,10762.112412205222,2.0,25.979462998016892,Clothing,East,Online,2023-03-10,0,5,1401,3.0
64.0,,4.0,178.21505311888225,Food,East,Online,2023-04-15,1,5,36,5.0
21.0,43457.28438004713,78.0,248.17784936682065,Food,West,Catalog,2023-02-23,1,4,1227,9.0
37.0,54254.05060916589,32.0,38.370902847318085,Sports,South,Online,2023-12-29,1,5,1169,3.0
27.0,27670.550465359058,2.0,137.4745936229557,Sports,South,Store,2023-09-05,0,6,284,3.0
41.0,17897.310785070422,64.0,59.3504769674379,Clothing,North,Online,2023-11-05,1,7,501,1.0
71.0,91883.6649798275,14.0,462.3526582522018,Sports,South,Online,2023-04-16,1,3,1644,1.0
,46902.769114515475,20.0,120.8281932323202,Electronics,South,Store,2023-12-15,1,8,565,7.0
43.0,,89.0,647.4995718233803,Home,West,Store,2023-11-11,1,1,632,9.0
54.0,62912.50172869081,49.0,556.839694107178,Electronics,North,Online,2023-04-07,1,9,580,2.0
55.0,53580.200136386906,8.0,201.81050565087568,Clothing,West,Online,2023-12-08,1,5,987,2.0
38.0,27994.430552726186,92.0,1264.8485004285174,Sports,South,Online,2023-01-27,1,4,224,1.0
71.0,132700.57951192665,,30.738647087829293,Clothing,North,Store,2023-03-13,1,4,1895,5.0
57.0,22147.091777410064,46.0,629.8094035587003,Toys,West,Online,2023-07-04,0,2,233,10.0
56.0,31723.429933499985,21.0,113.51393343612897,Electronics,North,Store,2023-05-14,1,6,1222,7.0
,67165.73296741296,87.0,130.75324735375688,Food,South,Online,2023-06-23,1,4,186,1.0
27.0,38615.55139760852,32.0,93.57566615178658,Home,North,Store,2023-10-08,1,6,1765,8.0
55.0,,8.0,34.811523202719094,Electronics,North,Online,2023-04-08,0,5,999,1.0
63.0,42067.868022576986,95.0,262.3282321185927,Electronics,North,Online,2023-03-05,1,6,814,1.0
21.0,26068.635518881067,16.0,42.91766899798046,Electronics,South,Online,2023-04-23,0,1,934,4.0
74.0,72084.69282390737,40.0,82.18736100926616,Toys,South,Store,2023-03-06,1,6,1940,2.0
62.0,40985.543059314405,27.0,85.90719540685288,Home,North,Store,2023-08-04,1,6,519,9.0
37.0,39167.63795484702,18.0,401.6481879974966,Clothing,West,Catalog,2023-12-20,1,7,535,10.0
34.0,15699.73432195519,35.0,137.87168226521416,Electronics,West,Catalog,2023-10-17,0,6,1836,2.0
72.0,30211.555229323534,52.0,12.887510807988942,Electronics,South,Store,2023-11-11,1,7,33,7.0
24.0,78911.39148714431,15.0,60.398406715094524,Food,East,Store,2023-03-30,1,5,690,2.0
21.0,19511.726530917414,63.0,31.120051326233092,Toys,West,Store,2023-09-04,1,4,1636,1.0
46.0,35382.04692722261,53.0,245.30003216213333,Home,North,Store,2023-11-28,1,5,1997,9.0
31.0,17168.69864555063,91.0,45.47249771169321,Clothing,East,Store,2023-05-29,1,5,933,4.0
20.0,14085.848038985403,81.0,80.97694325791731,Food,South,Online,2023-12-23,1,3,587,7.0
41.0,33931.96481527911,66.0,854.3463806210183,Toys,West,Online,2023-08-28,1,7,753,1.0
54.0,41732.72749166921,31.0,280.55675492073874,Food,East,Store,2023-01-06,1,3,1700,8.0
33.0,178990.91894516855,61.0,46.31255320870583,Toys,South,Store,2023-08-25,1,5,1163,6.0
72.0,25226.030404308032,64.0,338.67752908395977,Electronics,South,Online,2023-12-31,1,1,1251,2.0
69.0,34886.826958527825,98.0,72.39725937863933,Home,North,Online,2023-09-24,1,4,422,9.0
21.0,13358.941108761044,34.0,337.8324202899946,Food,West,Online,2023-12-02,0,9,1003,1.0
73.0,59266.05613612337,,98.26501104980109,Home,East,Catalog,2023-08-26,1,6,461,9.0
41.0,49934.91934532222,59.0,56.824780944400075,Food,North,Online,2023-05-19,1,4,129,10.0
51.0,119457.47653770653,3.0,51.75553898811911,Electronics,West,Store,2023-06-14,1,11,81,2.0
47.0,88370.8745752575,17.0,197.8735245296646,Electronics,East,Catalog,2023-10-09,1,10,1466,6.0
35.0,48104.22716467346,78.0,369.82179937630906,Books,South,Online,2023-07-04,1,2,1056,9.0
36.0,24932.882668268445,78.0,215.3792532871699,Electronics,South,Catalog,2023-06-03,1,2,650,3.0
48.0,42776.097259195165,46.0,96.28950495687904,Toys,West,Catalog,2023-04-16,1,2,1212,3.0
36.0,,38.0,24.59778090601313,Home,North,Online,2023-05-29,1,2,1397,3.0
66.0,77863.9246653749,35.0,78.30795564690229,Clothing,East,Online,2023-07-04,1,2,1116,9.0
63.0,70332.21280424432,1.0,42.43470840202574,Books,East,Online,2023-09-28,1,6,1205,2.0
36.0,28648.82316620992,29.0,583.2228400526463,Sports,South,Online,2023-12-25,0,2,1229,4.0
39.0,11275.69694921951,4.0,99.63526244435167,Clothing,West,Catalog,2023-07-10,0,8,129,8.0
41.0,105525.70380404027,61.0,200.41297444596958,Electronics,North,Online,2023-06-12,1,10,1856,8.0
